Identifiant,Nom_Etablissement,Dechet,Annee,Code_Operation_Eliminatio_Valorisation,Libelle_Operation_Eliminatio_Valorisation,Code_Departement,Pays,Code_Dechet,Libelle_Dechet,Quantite,Unite
067.00608,Mars Chocolat France,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,87,,16 06 05,Autres piles et accumulateurs,0.270,t/an
067.00608,Mars Chocolat France,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,67,,20 01 40,Métaux,46,t/an
067.00608,Mars Chocolat France,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,67,,15 01 01,Emballages en papier/carton,1020,t/an
067.00608,Mars Chocolat France,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,67,,15 01 02,Emballages en matières plastiques,468,t/an
067.00608,Mars Chocolat France,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,68,,20 01 01,Papier et carton,12.6,t/an
067.00632,Brasserie KRONENBOURG,Production de dÃ©chets non dangereux,2012,D13,D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12,67,,02 07 03,Déchets de traitements chimiques,4.76,t/an
067.00632,Brasserie KRONENBOURG,Production de dÃ©chets non dangereux,2012,D14,D14 Reconditionnement préalablement à l'une des opérations numérotées D 1 à D 13,67,,20 03 01,Déchets municipaux en mélange,1082,t/an
067.00632,Brasserie KRONENBOURG,Production de dÃ©chets non dangereux,2012,"R1 ",R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie,68,,20 01 38,Bois autres que ceux visés à la rubrique 20 01 37,266,t/an
067.00632,Brasserie KRONENBOURG,Production de dÃ©chets non dangereux,2012,R10,R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie,67,,19 08 12,Boues provenant du traitement biologique des eaux usées industrielles autres que celles visées à la rubrique 19 08 11,16460,t/an
067.00632,Brasserie KRONENBOURG,Production de dÃ©chets non dangereux,2012,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",67,,16 02 14,équipements mis au rebut autres que ceux visés aux rubriques 16 02 09 à 16 02 13,2.68,t/an
067.00632,Brasserie KRONENBOURG,Production de dÃ©chets non dangereux,2012,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",68,,16 02 14,équipements mis au rebut autres que ceux visés aux rubriques 16 02 09 à 16 02 13,2.04,t/an
067.00632,Brasserie KRONENBOURG,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,67,,15 01 02,Emballages en matières plastiques,45.2,t/an
067.00632,Brasserie KRONENBOURG,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,67,,20 01 01,Papier et carton,1774,t/an
067.00632,Brasserie KRONENBOURG,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,88,,20 01 02,Verre,9120,t/an
067.00632,Brasserie KRONENBOURG,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,67,,20 01 39,Matières plastiques,1226,t/an
067.00632,Brasserie KRONENBOURG,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,67,,20 01 40,Métaux,204,t/an
067.00633,MARS PF France,Production de dÃ©chets non dangereux,2012,"D2 ","D2 Traitement en milieu terrestre (par exemple, biodégradation de déchets liquides ou de boues dans les sols, etc.)",67,,19 08 12,Boues provenant du traitement biologique des eaux usées industrielles autres que celles visées à la rubrique 19 08 11,1280,t/an
067.00633,MARS PF France,Production de dÃ©chets non dangereux,2012,"R1 ",R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie,67,,02 03 99,Déchets non spécifiés ailleurs.,250,t/an
067.00633,MARS PF France,Production de dÃ©chets non dangereux,2012,"R1 ",R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie,67,,15 01 05,Emballages composites,33.0,t/an
067.00633,MARS PF France,Production de dÃ©chets non dangereux,2012,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),03,,02 02 02,Déchets de tissus animaux,866,t/an
067.00633,MARS PF France,Production de dÃ©chets non dangereux,2012,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),68,,02 02 02,Déchets de tissus animaux,2240,t/an
067.00633,MARS PF France,Production de dÃ©chets non dangereux,2012,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),,ALLEMAGNE,02 02 03,Matières impropres à la consommation ou à la transformation,1602,t/an
067.00633,MARS PF France,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,67,,17 04 07,Métaux en mélange,56.4,t/an
067.00633,MARS PF France,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,67,,15 01 01,Emballages en papier/carton,582,t/an
067.00633,MARS PF France,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,67,,15 01 02,Emballages en matières plastiques,55.0,t/an
067.00642,ESSITY OPERATIONS France,Production de dÃ©chets non dangereux,2012,"D1 ","D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.)",68,,03 03 99,Déchets non spécifiés ailleurs.,34.8,t/an
067.00642,ESSITY OPERATIONS France,Production de dÃ©chets non dangereux,2012,"D1 ","D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.)",67,,17 01 07,"Mélanges de béton, briques, tuiles et céramiques autres que ceux visés à la rubrique 17 01 06.",14.6,t/an
067.00642,ESSITY OPERATIONS France,Production de dÃ©chets non dangereux,2012,D10,D10 Incinération à terre,67,,08 04 16,Déchets liquides aqueux contenant des colles ou mastics autres que ceux visés à la rubrique 08 04 15,426,t/an
067.00642,ESSITY OPERATIONS France,Production de dÃ©chets non dangereux,2012,D10,D10 Incinération à terre,68,,20 01 99,Autres fractions non spécifiées ailleurs.,328,t/an
067.00642,ESSITY OPERATIONS France,Production de dÃ©chets non dangereux,2012,D13,D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12,68,,15 02 03,"Absorbants, matériaux filtrants, chiffons d'essuyage et vêtements de protection autres que ceux visés à la rubrique 15 02 02.",2.4,t/an
067.00642,ESSITY OPERATIONS France,Production de dÃ©chets non dangereux,2012,D13,D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12,68,,16 05 09,"Produits chimiques mis au rebut autres que ceux visés aux rubriques 16 05 06, 16 05 07 ou 16 05 08.",3.38,t/an
067.00642,ESSITY OPERATIONS France,Production de dÃ©chets non dangereux,2012,D15,"D15 Stockage préalablement à l'une des opérations numérotées D 1 à D 14 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",54,,16 05 09,"Produits chimiques mis au rebut autres que ceux visés aux rubriques 16 05 06, 16 05 07 ou 16 05 08.",4.82,t/an
067.00642,ESSITY OPERATIONS France,Production de dÃ©chets non dangereux,2012,R10,R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie,68,,02 02 04,Boues provenant du traitement in situ des effluents,1732,t/an
067.00642,ESSITY OPERATIONS France,Production de dÃ©chets non dangereux,2012,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",67,,15 01 02,Emballages en matières plastiques,125.4,t/an
067.00642,ESSITY OPERATIONS France,Production de dÃ©chets non dangereux,2012,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",68,,16 01 17,Métaux ferreux,4.98,t/an
067.00642,ESSITY OPERATIONS France,Production de dÃ©chets non dangereux,2012,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",75,,16 06 05,Autres piles et accumulateurs,0.072,t/an
067.00642,ESSITY OPERATIONS France,Production de dÃ©chets non dangereux,2012,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),68,,02 02 04,Boues provenant du traitement in situ des effluents,434,t/an
067.00642,ESSITY OPERATIONS France,Production de dÃ©chets non dangereux,2012,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),68,,10 11 12,Déchets de verre autres que ceux visés à la rubrique 10 11 11,0.96,t/an
067.00642,ESSITY OPERATIONS France,Production de dÃ©chets non dangereux,2012,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),68,,15 01 01,Emballages en papier/carton,498,t/an
067.00642,ESSITY OPERATIONS France,Production de dÃ©chets non dangereux,2012,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),68,,15 01 02,Emballages en matières plastiques,173.6,t/an
067.00642,ESSITY OPERATIONS France,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,68,,17 04 05,Fer et acier,404,t/an
067.00642,ESSITY OPERATIONS France,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,44,,08 03 18,Déchets de toner d'impression autres que ceux visés à la rubrique 08 03 17,0.6,t/an
067.00643,Tereos Syral,Production de dÃ©chets non dangereux,2012,"R1 ",R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie,,ALLEMAGNE,02 03 99,Déchets non spécifiés ailleurs.,39000,t/an
067.00643,Tereos Syral,Production de dÃ©chets non dangereux,2012,R10,R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie,68,,19 08 12,Boues provenant du traitement biologique des eaux usées industrielles autres que celles visées à la rubrique 19 08 11,13340,t/an
067.00643,Tereos Syral,Production de dÃ©chets non dangereux,2012,R12,R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11,57,,16 03 04,Déchets d'origine minérale autres que ceux visés à la rubrique 16 03 03,2.6,t/an
067.00643,Tereos Syral,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,68,,16 02 14,équipements mis au rebut autres que ceux visés aux rubriques 16 02 09 à 16 02 13,4.4,t/an
067.00643,Tereos Syral,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,68,,20 01 40,Métaux,159.0,t/an
067.00643,Tereos Syral,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,68,,15 01 01,Emballages en papier/carton,304,t/an
067.00643,Tereos Syral,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,68,,15 01 02,Emballages en matières plastiques,72.8,t/an
067.00643,Tereos Syral,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,57,,15 01 03,Emballages en bois,616,t/an
067.00643,Tereos Syral,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,,ALLEMAGNE,15 01 03,Emballages en bois,181.6,t/an
067.00643,Tereos Syral,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,68,,15 01 06,Emballages en mélange,204,t/an
067.00643,Tereos Syral,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,68,,15 01 09,Emballages textiles,76.6,t/an
067.00643,Tereos Syral,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,68,,19 09 05,Résines échangeuses d'ions saturées ou usées,458,t/an
067.00643,Tereos Syral,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,68,,20 03 01,Déchets municipaux en mélange,516,t/an
067.00668,Blue Paper SAS,Production de dÃ©chets non dangereux,2012,"D1 ","D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.)",67,,19 08 09,Mélanges de graisse et d'huile provenant de la séparation huile/eaux usées ne contenant que des huiles et graisses alimentaires,28,t/an
067.00668,Blue Paper SAS,Production de dÃ©chets non dangereux,2012,"D1 ","D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.)",67,,19 12 12,Autres déchets (y compris mélanges) provenant du traitement mécanique des déchets autres que ceux visés à la rubrique 19 12 11.,173.6,t/an
067.00668,Blue Paper SAS,Production de dÃ©chets non dangereux,2012,D13,D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12,67,,03 03 10,"Refus fibreux, boues de fibres, de charge et de couchage provenant d'une séparation mécanique",10,t/an
067.00668,Blue Paper SAS,Production de dÃ©chets non dangereux,2012,"R1 ",R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie,67,,03 03 10,"Refus fibreux, boues de fibres, de charge et de couchage provenant d'une séparation mécanique",53000,t/an
067.00668,Blue Paper SAS,Production de dÃ©chets non dangereux,2012,R12,R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11,67,,15 02 03,"Absorbants, matériaux filtrants, chiffons d'essuyage et vêtements de protection autres que ceux visés à la rubrique 15 02 02.",11.16,t/an
067.00668,Blue Paper SAS,Production de dÃ©chets non dangereux,2012,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",67,,16 02 14,équipements mis au rebut autres que ceux visés aux rubriques 16 02 09 à 16 02 13,0.750,t/an
067.00668,Blue Paper SAS,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,67,,03 03 08,Déchets provenant du tri de papier et de carton destinés au recyclage,44.4,t/an
067.00668,Blue Paper SAS,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,67,,15 01 01,Emballages en papier/carton,20.8,t/an
067.00668,Blue Paper SAS,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,92,,19 01 14,Cendres volantes autres que celles visées à la rubrique 19 01 13,5740,t/an
067.00668,Blue Paper SAS,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,67,,19 01 19,Sables provenant de lits fluidisés,1376,t/an
067.00668,Blue Paper SAS,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,67,,19 12 02,Métaux ferreux,84.2,t/an
067.00673,Station d'épuration des eaux usées de l'Eurométropole de Strasbourg,Production de dÃ©chets non dangereux,2012,"R1 ",R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie,67,,19 08 09,Mélanges de graisse et d'huile provenant de la séparation huile/eaux usées ne contenant que des huiles et graisses alimentaires,42.6,t/an
067.00673,Station d'épuration des eaux usées de l'Eurométropole de Strasbourg,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,,ALLEMAGNE,19 01 14,Cendres volantes autres que celles visées à la rubrique 19 01 13,5320,t/an
067.00688,HEINEKEN SCHILTIGHEIM,Production de dÃ©chets non dangereux,2012,"D8 ","D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12",67,,20 03 06,Déchets provenant du nettoyage des égouts,16.76,t/an
067.00688,HEINEKEN SCHILTIGHEIM,Production de dÃ©chets non dangereux,2012,"R1 ",R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie,67,,20 01 08,Déchets de cuisine et de cantine biodégradables,36.8,t/an
067.00688,HEINEKEN SCHILTIGHEIM,Production de dÃ©chets non dangereux,2012,"R1 ",R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie,,ALLEMAGNE,20 01 25,Huiles et matières grasses alimentaires,0.28,t/an
067.00688,HEINEKEN SCHILTIGHEIM,Production de dÃ©chets non dangereux,2012,"R1 ",R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie,67,,20 03 01,Déchets municipaux en mélange,326,t/an
067.00688,HEINEKEN SCHILTIGHEIM,Production de dÃ©chets non dangereux,2012,R12,R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11,67,,19 09 05,Résines échangeuses d'ions saturées ou usées,4.48,t/an
067.00688,HEINEKEN SCHILTIGHEIM,Production de dÃ©chets non dangereux,2012,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",,ITALIE,15 01 02,Emballages en matières plastiques,424,t/an
067.00688,HEINEKEN SCHILTIGHEIM,Production de dÃ©chets non dangereux,2012,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",,PAYS-BAS,15 01 02,Emballages en matières plastiques,334,t/an
067.00688,HEINEKEN SCHILTIGHEIM,Production de dÃ©chets non dangereux,2012,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",68,,16 02 14,équipements mis au rebut autres que ceux visés aux rubriques 16 02 09 à 16 02 13,2.32,t/an
067.00688,HEINEKEN SCHILTIGHEIM,Production de dÃ©chets non dangereux,2012,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),67,,20 03 06,Déchets provenant du nettoyage des égouts,52,t/an
067.00688,HEINEKEN SCHILTIGHEIM,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,,ALLEMAGNE,02 07 01,"Déchets provenant du lavage, du nettoyage et de la réduction mécanique des matières premières",2200,t/an
067.00688,HEINEKEN SCHILTIGHEIM,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,67,,15 01 04,Emballages métalliques,81.4,t/an
067.00688,HEINEKEN SCHILTIGHEIM,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,67,,20 01 40,Métaux,51.12,t/an
067.00688,HEINEKEN SCHILTIGHEIM,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,38,,02 07 01,"Déchets provenant du lavage, du nettoyage et de la réduction mécanique des matières premières",21800,t/an
067.00688,HEINEKEN SCHILTIGHEIM,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,67,,02 07 01,"Déchets provenant du lavage, du nettoyage et de la réduction mécanique des matières premières",44571.0,t/an
067.00688,HEINEKEN SCHILTIGHEIM,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,67,,02 07 04,Matières impropres à la consommation ou à la transformation,1194,t/an
067.00688,HEINEKEN SCHILTIGHEIM,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,67,,15 01 01,Emballages en papier/carton,758,t/an
067.00688,HEINEKEN SCHILTIGHEIM,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,67,,15 01 03,Emballages en bois,164.4,t/an
067.00688,HEINEKEN SCHILTIGHEIM,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,,ALLEMAGNE,15 01 07,Emballages en verre,6420,t/an
067.00688,HEINEKEN SCHILTIGHEIM,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,67,,20 01 01,Papier et carton,14.4,t/an
067.00766,LINGENHELD ENVIRONNEMENT,Production de dÃ©chets non dangereux,2012,"R1 ",R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie,67,,19 12 12,Autres déchets (y compris mélanges) provenant du traitement mécanique des déchets autres que ceux visés à la rubrique 19 12 11.,1666,t/an
067.00766,LINGENHELD ENVIRONNEMENT,Production de dÃ©chets non dangereux,2012,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",,BELGIQUE,19 12 04,Matières plastiques et caoutchouc,32,t/an
067.00766,LINGENHELD ENVIRONNEMENT,Production de dÃ©chets non dangereux,2012,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),,ALLEMAGNE,19 12 01,Papier et carton,314,t/an
067.00766,LINGENHELD ENVIRONNEMENT,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,67,,19 12 02,Métaux ferreux,1454,t/an
067.00766,LINGENHELD ENVIRONNEMENT,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,10,,19 12 04,Matières plastiques et caoutchouc,20.6,t/an
067.00766,LINGENHELD ENVIRONNEMENT,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,54,,19 12 12,Autres déchets (y compris mélanges) provenant du traitement mécanique des déchets autres que ceux visés à la rubrique 19 12 11.,3000,t/an
067.00838,LOHR INDUSTRIE,Production de dÃ©chets non dangereux,2012,"D1 ","D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.)",67,,12 01 17,Déchets de grenaillage autres que ceux visés à la rubrique 12 01 16,83.28,t/an
067.00838,LOHR INDUSTRIE,Production de dÃ©chets non dangereux,2012,D10,D10 Incinération à terre,67,,15 01 06,Emballages en mélange,80.8,t/an
067.00838,LOHR INDUSTRIE,Production de dÃ©chets non dangereux,2012,D10,D10 Incinération à terre,67,,20 01 01,Papier et carton,10.08,t/an
067.00838,LOHR INDUSTRIE,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,67,,12 01 01,Limaille et chutes de métaux ferreux,22.28,t/an
067.00838,LOHR INDUSTRIE,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,67,,12 01 03,Limaille et chutes de métaux non ferreux,73.84,t/an
067.00838,LOHR INDUSTRIE,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,67,,17 04 05,Fer et acier,4082.84,t/an
067.00838,LOHR INDUSTRIE,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,67,,08 03 08,Déchets liquides aqueux contenant de l'encre,0.068,t/an
067.00838,LOHR INDUSTRIE,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,67,,08 03 18,Déchets de toner d'impression autres que ceux visés à la rubrique 08 03 17,0.04,t/an
067.00838,LOHR INDUSTRIE,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,67,,16 02 16,Composants retirés des équipements mis au rebut autres que ceux visés à la rubrique 16 02 15.,0.242,t/an
067.00838,LOHR INDUSTRIE,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,67,,17 02 01,Bois,120,t/an
067.00838,LOHR INDUSTRIE,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,67,,20 01 01,Papier et carton,54.52,t/an
067.00838,LOHR INDUSTRIE,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,67,,20 01 99,Autres fractions non spécifiées ailleurs.,313.28,t/an
067.01018,ESKA,Production de dÃ©chets non dangereux,2012,"D1 ","D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.)",67,,19 10 04,Fraction légère des résidus de broyage et poussières autres que celles visées à la rubrique 19 10 03,1735.4,t/an
067.01018,ESKA,Production de dÃ©chets non dangereux,2012,"D1 ","D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.)",67,,19 12 12,Autres déchets (y compris mélanges) provenant du traitement mécanique des déchets autres que ceux visés à la rubrique 19 12 11.,138.6,t/an
067.01021,OCTAPHARMA S.A.S,Production de dÃ©chets non dangereux,2012,D14,D14 Reconditionnement préalablement à l'une des opérations numérotées D 1 à D 13,45,,15 02 03,"Absorbants, matériaux filtrants, chiffons d'essuyage et vêtements de protection autres que ceux visés à la rubrique 15 02 02.",1.04,t/an
067.01021,OCTAPHARMA S.A.S,Production de dÃ©chets non dangereux,2012,R12,R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11,67,,16 05 05,Gaz en récipients à pression autres que ceux visés à la rubrique 16 05 04,1.448,t/an
067.01021,OCTAPHARMA S.A.S,Production de dÃ©chets non dangereux,2012,R12,R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11,67,,16 06 05,Autres piles et accumulateurs,0.004,t/an
067.01021,OCTAPHARMA S.A.S,Production de dÃ©chets non dangereux,2012,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",67,,07 05 99,Déchets non spécifiés ailleurs.,0.426,t/an
067.01021,OCTAPHARMA S.A.S,Production de dÃ©chets non dangereux,2012,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",67,,19 12 01,Papier et carton,62.26,t/an
067.01021,OCTAPHARMA S.A.S,Production de dÃ©chets non dangereux,2012,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",67,,19 12 05,Verre,79.32,t/an
067.01021,OCTAPHARMA S.A.S,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,67,,16 02 14,équipements mis au rebut autres que ceux visés aux rubriques 16 02 09 à 16 02 13,0.7670,t/an
067.01184,VALOREST,Production de dÃ©chets non dangereux,2012,D10,D10 Incinération à terre,67,,15 01 02,Emballages en matières plastiques,822,t/an
067.01184,VALOREST,Production de dÃ©chets non dangereux,2012,"R1 ",R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie,67,,02 02 03,Matières impropres à la consommation ou à la transformation,24150,t/an
067.01326,Derichebourg Environnement ESKA,Production de dÃ©chets non dangereux,2012,"D1 ","D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.)",57,,19 10 04,Fraction légère des résidus de broyage et poussières autres que celles visées à la rubrique 19 10 03,622,t/an
067.01326,Derichebourg Environnement ESKA,Production de dÃ©chets non dangereux,2012,"D1 ","D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.)",67,,19 10 04,Fraction légère des résidus de broyage et poussières autres que celles visées à la rubrique 19 10 03,16794,t/an
067.01326,Derichebourg Environnement ESKA,Production de dÃ©chets non dangereux,2012,"D1 ","D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.)",55,,19 10 06,Autres fractions autres que celles visées à la rubrique 19 10 05.,6162,t/an
