Identifiant,Nom_Etablissement,Annee_Emission,Milieu,Polluant,quantite,unite
02147039,SCEA des 3B,2010,Air,Ammoniac (NH3),12600,kg/an
02301303,SAS Les Montagnes d'AUZANCES,2010,Sol,Phosphore total,5570,kg/an
02323052,SCEA DE LA COUTURELLE,2010,Air,Ammoniac (NH3),10400,kg/an
02372851,GAEC MANSCOURT,2010,Air,Ammoniac (NH3),11800,kg/an
02403072,SA DE BERTAIGNEMONT,2010,Air,Ammoniac (NH3),20200,kg/an
02422103,Elevage de la Ferme MALIN,2010,Air,Ammoniac (NH3),16500,kg/an
02559061,SARL DIANE ELEVAGE,2010,Air,Ammoniac (NH3),16500,kg/an
02650115,GAEC des Hayettes - MOREAU,2010,Air,Ammoniac (NH3),15400,kg/an
02813030,EARL DE LA BREZE,2010,Air,Ammoniac (NH3),10000,kg/an
03146008,GAEC DE ROOVER,2010,Air,Ammoniac (NH3),24800,kg/an
03197077,CHENE Alain,2010,Air,Ammoniac (NH3),10300,kg/an
03197999,EARL CHENE Alain,2010,Air,Ammoniac (NH3),12400,kg/an
051.00009,ISDND ALLEMANT,2010,Air,Méthane (CH4),567000,kg/an
051.00009,ISDND ALLEMANT,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),19200000,kg/an
051.00009,ISDND ALLEMANT,2010,Air,CO2 Total d'origine biomasse uniquement,19200000,kg/an
051.00058,NLMK COATING S.A.,2010,Air,CO2 Total d'origine non biomasse uniquement,11200000,kg/an
051.00058,NLMK COATING S.A.,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),11200000,kg/an
051.00097,NESTLE - Usine de Boué,2010,Air,CO2 Total d'origine non biomasse uniquement,21500000,kg/an
051.00097,NESTLE - Usine de Boué,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),21500000,kg/an
051.00114,Etablissement de Bucy Le Long,2010,Air,Composés organiques volatils non méthaniques (COVNM),62700,kg/an
051.00114,Etablissement de Bucy Le Long,2010,Air,Oxydes d'azote (NOx/NO2),125000,kg/an
051.00114,Etablissement de Bucy Le Long,2010,Air,CO2 Total d'origine non biomasse uniquement,113000000,kg/an
051.00114,Etablissement de Bucy Le Long,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),143000000,kg/an
051.00114,Etablissement de Bucy Le Long,2010,Air,CO2 Total d'origine biomasse uniquement,30200000,kg/an
051.00143,Greenfield SAS,2010,Air,CO2 Total d'origine non biomasse uniquement,24100000,kg/an
051.00143,Greenfield SAS,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),24100000,kg/an
051.00143,Greenfield SAS,2010,Eau (direct),Demande chimique en oxygène (DCO),375000,kg/an
051.00143,Greenfield SAS,2010,Sol,Cadmium et composés (exprimés en tant que Cd),6.96,kg/an
051.00143,Greenfield SAS,2010,Sol,Chrome et composés (exprimés en tant que Cr),282,kg/an
051.00143,Greenfield SAS,2010,Sol,Cuivre et composés (exprimés en tant que Cu),1560,kg/an
051.00143,Greenfield SAS,2010,Sol,Mercure et composés (exprimés en tant que Hg),3.48,kg/an
051.00143,Greenfield SAS,2010,Sol,Nickel et composés (exprimés en tant que Ni),129,kg/an
051.00143,Greenfield SAS,2010,Sol,Plomb et composés (exprimés en tant que Pb),289,kg/an
051.00143,Greenfield SAS,2010,Sol,Zinc et composés (exprimés en tant que Zn),8630,kg/an
051.00185,ARKEMA Usine de Chauny,2010,Air,Composés organiques volatils non méthaniques (COVNM),45400,kg/an
051.00185,ARKEMA Usine de Chauny,2010,Air,Monoxyde de carbone (CO),4560000,kg/an
051.00185,ARKEMA Usine de Chauny,2010,Air,Oxydes de soufre (SOx/SO2),202000,kg/an
051.00185,ARKEMA Usine de Chauny,2010,Air,Oxydes d'azote (NOx/NO2),190000,kg/an
051.00185,ARKEMA Usine de Chauny,2010,Air,CO2 Total d'origine non biomasse uniquement,62000000,kg/an
051.00185,ARKEMA Usine de Chauny,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),62000000,kg/an
051.00185,ARKEMA Usine de Chauny,2010,Eau (direct),Di(2-éthylhexyle)phtalate (DEHP),53,kg/an
051.00190,Dow France SAS - Site de Chauny,2010,Air,"1,2-dichloroéthane (DCE - chlorure d'éthylène)",1040,kg/an
051.00190,Dow France SAS - Site de Chauny,2010,Air,Chlorométhane (chlorure de méthyle),21800,kg/an
051.00190,Dow France SAS - Site de Chauny,2010,Air,Composés organiques volatils non méthaniques (COVNM),35900,kg/an
051.00190,Dow France SAS - Site de Chauny,2010,Air,"Dichlorométhane (DCM, chlorure de méthylène)",37700,kg/an
051.00190,Dow France SAS - Site de Chauny,2010,Air,Méthanol (alcool méthylique),26400,kg/an
051.00190,Dow France SAS - Site de Chauny,2010,Eau (direct),"1,2-dichloroéthane (DCE - chlorure d'éthylène)",13,kg/an
051.00190,Dow France SAS - Site de Chauny,2010,Eau (direct),Chlorures (en tant que Cl total),3280000,kg/an
051.00190,Dow France SAS - Site de Chauny,2010,Eau (direct),Composés organohalogénés (exprimés en tant que AOX),8380,kg/an
051.00190,Dow France SAS - Site de Chauny,2010,Eau (direct),Demande chimique en oxygène (DCO),298000,kg/an
051.00190,Dow France SAS - Site de Chauny,2010,Eau (direct),"Dichlorométhane (DCM, chlorure de méthylène)",24,kg/an
051.00190,Dow France SAS - Site de Chauny,2010,Eau (direct),Sulfates,3060000,kg/an
051.00190,Dow France SAS - Site de Chauny,2010,Sol,"1,2-dichloroéthane (DCE - chlorure d'éthylène)",639,kg/an
051.00203,EUROKERA,2010,Eau (indirect),Arsenic et composés (exprimés en tant que As),11.4,kg/an
051.00257,VERALLIA-VAUXROT,2010,Air,Plomb et composés (exprimés en tant que Pb),378,kg/an
051.00257,VERALLIA-VAUXROT,2010,Air,CO2 Total d'origine non biomasse uniquement,35800000,kg/an
051.00257,VERALLIA-VAUXROT,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),35800000,kg/an
051.00293,EVERBAL,2010,Air,Nickel et composés (exprimés en tant que Ni),83.1,kg/an
051.00293,EVERBAL,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),14500000,kg/an
051.00293,EVERBAL,2010,Air,CO2 Total d'origine biomasse uniquement,14500000,kg/an
051.00293,EVERBAL,2010,Eau (direct),Demande biologique en oxygène (DBO5),50700,kg/an
051.00293,EVERBAL,2010,Eau (direct),Demande chimique en oxygène (DCO),219000,kg/an
051.00293,EVERBAL,2010,Sol,Cuivre et composés (exprimés en tant que Cu),72.1,kg/an
051.00293,EVERBAL,2010,Sol,Zinc et composés (exprimés en tant que Zn),117,kg/an
051.00311,ISDND de Flavigny-le-Grand et Beaurain,2010,Eau (direct),Ammoniac (NH3),4.63,kg/an
051.00333,LE CREUSET SAS,2010,Air,Cadmium et composés (exprimés en tant que Cd),51.3,kg/an
051.00333,LE CREUSET SAS,2010,Air,Manganèse et composés (exprimés en tant que Mn),279,kg/an
051.00333,LE CREUSET SAS,2010,Air,Mercure et composés (exprimés en tant que Hg),11.1,kg/an
051.00333,LE CREUSET SAS,2010,Air,Zinc et composés (exprimés en tant que Zn),352,kg/an
051.00333,LE CREUSET SAS,2010,Air,Thallium et ses composés (exprimés en tant que Tl),20.3,kg/an
051.00333,LE CREUSET SAS,2010,Eau (direct),Cadmium et composés (exprimés en tant que Cd),10.5,kg/an
051.00349,SOPROCOS,2010,Air,Composés organiques volatils non méthaniques (COVNM),57200,kg/an
051.00390,ISDND HOLNON ET SAVY,2010,Air,Méthane (CH4),287000,kg/an
051.00400,CROWN Food France,2010,Air,Composés organiques volatils non méthaniques (COVNM),169000,kg/an
051.00467,ROQUETTE Frères,2010,Air,CO2 Total d'origine non biomasse uniquement,20800000,kg/an
051.00467,ROQUETTE Frères,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),20800000,kg/an
051.00467,ROQUETTE Frères,2010,Sol,Cuivre et composés (exprimés en tant que Cu),108,kg/an
051.00467,ROQUETTE Frères,2010,Sol,Zinc et composés (exprimés en tant que Zn),207,kg/an
051.00494,NOVABION,2010,Air,CO2 Total d'origine non biomasse uniquement,14500000,kg/an
051.00494,NOVABION,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),14500000,kg/an
051.00507,Chaufferie ZUP St Quentin,2010,Air,CO2 Total d'origine non biomasse uniquement,20800000,kg/an
051.00507,Chaufferie ZUP St Quentin,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),20800000,kg/an
051.00521,TEREOS France,2010,Air,Composés organiques volatils non méthaniques (COVNM),213000,kg/an
051.00521,TEREOS France,2010,Air,Oxydes d'azote (NOx/NO2),284000,kg/an
051.00521,TEREOS France,2010,Air,CO2 Total d'origine non biomasse uniquement,236000000,kg/an
051.00521,TEREOS France,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),413000000,kg/an
051.00521,TEREOS France,2010,Air,CO2 Total d'origine biomasse uniquement,177000000,kg/an
051.00521,TEREOS France,2010,Eau (direct),Azote total,57600,kg/an
051.00521,TEREOS France,2010,Eau (direct),Demande chimique en oxygène (DCO),314000,kg/an
051.00562,MBK INDUSTRIE,2010,Air,Composés organiques volatils non méthaniques (COVNM),71300,kg/an
051.00611,Centre Hospitalier de Saint - Quentin,2010,Eau (indirect),Demande biologique en oxygène (DBO5),51600,kg/an
051.00692,Chaufferie de la ZAC de Presles,2010,Air,CO2 Total d'origine non biomasse uniquement,14500000,kg/an
051.00692,Chaufferie de la ZAC de Presles,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),14500000,kg/an
051.00728,MW Fance,2010,Eau (indirect),Nickel et composés (exprimés en tant que Ni),22.3,kg/an
051.00757,SAICA PAPER FRANCE,2010,Air,CO2 Total d'origine non biomasse uniquement,67000000,kg/an
051.00757,SAICA PAPER FRANCE,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),67000000,kg/an
051.00757,SAICA PAPER FRANCE,2010,Eau (direct),Demande chimique en oxygène (DCO),317000,kg/an
051.00757,SAICA PAPER FRANCE,2010,Sol,Azote total,102000,kg/an
051.00757,SAICA PAPER FRANCE,2010,Sol,Chrome et composés (exprimés en tant que Cr),247,kg/an
051.00757,SAICA PAPER FRANCE,2010,Sol,Cuivre et composés (exprimés en tant que Cu),1270,kg/an
051.00757,SAICA PAPER FRANCE,2010,Sol,Mercure et composés (exprimés en tant que Hg),2,kg/an
051.00757,SAICA PAPER FRANCE,2010,Sol,Nickel et composés (exprimés en tant que Ni),109,kg/an
051.00757,SAICA PAPER FRANCE,2010,Sol,Plomb et composés (exprimés en tant que Pb),312,kg/an
051.00757,SAICA PAPER FRANCE,2010,Sol,Zinc et composés (exprimés en tant que Zn),1960,kg/an
051.00850,SINIAT,2010,Air,CO2 Total d'origine non biomasse uniquement,50600000,kg/an
051.00850,SINIAT,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),50600000,kg/an
051.00864,VALNOR,2010,Air,Méthane (CH4),1090000,kg/an
051.00864,VALNOR,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),17900000,kg/an
051.00864,VALNOR,2010,Air,CO2 Total d'origine biomasse uniquement,17900000,kg/an
051.00909,VISKASE,2010,Air,Composés organiques volatils non méthaniques (COVNM),284000,kg/an
051.00909,VISKASE,2010,Air,Sulfure d'hydrogène (H2S),88000,kg/an
051.00912,AGCO,2010,Air,Composés organiques volatils non méthaniques (COVNM),89100,kg/an
051.00917,SOLABIA,2010,Air,Composés organiques volatils non méthaniques (COVNM),135000,kg/an
051.00917,SOLABIA,2010,Eau (indirect),Demande biologique en oxygène (DBO5),131000,kg/an
051.00917,SOLABIA,2010,Eau (indirect),Demande chimique en oxygène (DCO),233000,kg/an
051.00918,SPONTEX SAS,2010,Air,Sulfure de carbone,179000,kg/an
051.00918,SPONTEX SAS,2010,Air,Sulfure d'hydrogène (H2S),64200,kg/an
051.00918,SPONTEX SAS,2010,Air,CO2 Total d'origine non biomasse uniquement,31600000,kg/an
051.00918,SPONTEX SAS,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),31600000,kg/an
051.00918,SPONTEX SAS,2010,Eau (direct),Cadmium et composés (exprimés en tant que Cd),2.38,kg/an
051.00918,SPONTEX SAS,2010,Eau (direct),Demande biologique en oxygène (DBO5),102000,kg/an
051.00918,SPONTEX SAS,2010,Eau (direct),Demande chimique en oxygène (DCO),253000,kg/an
051.00978,BASF France SAS Division Coatings,2010,Air,Composés organiques volatils non méthaniques (COVNM),161000,kg/an
051.00993,ADDIVANT France,2010,Air,Composés organiques volatils non méthaniques (COVNM),214000,kg/an
051.00993,ADDIVANT France,2010,Air,Crésol (mélange d'isomères),63000,kg/an
051.00993,ADDIVANT France,2010,Air,Phénols (en tant que C total),277000,kg/an
051.01027,TEREOS FRANCE,2010,Air,CO2 Total d'origine non biomasse uniquement,36400000,kg/an
051.01027,TEREOS FRANCE,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),36400000,kg/an
051.01029,TEREOS,2010,Air,Oxydes d'azote (NOx/NO2),128000,kg/an
051.01029,TEREOS,2010,Air,CO2 Total d'origine non biomasse uniquement,81000000,kg/an
051.01029,TEREOS,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),81000000,kg/an
051.01072,REGEAL,2010,Air,Dioxines et furanes (PCDD + PCDF) (exprimés en iTeq),0.00011,kg/an
051.01072,REGEAL,2010,Air,CO2 Total d'origine non biomasse uniquement,17100000,kg/an
051.01072,REGEAL,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),17100000,kg/an
051.01072,REGEAL,2010,Eau (direct),Cadmium et composés (exprimés en tant que Cd),2.4,kg/an
051.01075,Engie chaufferie de Compiègne,2010,Air,CO2 Total d'origine non biomasse uniquement,26100000,kg/an
051.01075,Engie chaufferie de Compiègne,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),26100000,kg/an
051.01078,COLGATE PALMOLIVE INDUSTRIEL,2010,Eau (indirect),Demande biologique en oxygène (DBO5),49400,kg/an
051.01078,COLGATE PALMOLIVE INDUSTRIEL,2010,Eau (indirect),Demande chimique en oxygène (DCO),167000,kg/an
051.01102,Chaufferie de la Cavée de Senlis,2010,Air,CO2 Total d'origine non biomasse uniquement,13900000,kg/an
051.01102,Chaufferie de la Cavée de Senlis,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),13900000,kg/an
051.01124,ISDND de Crépy en Valois,2010,Air,Méthane (CH4),612000,kg/an
051.01138,CLARIANT PRODUCTION (France),2010,Eau (indirect),Demande chimique en oxygène (DCO),1000000,kg/an
051.01157,AMPHASTAR FRANCE PHARMACEUTICALS,2010,Air,Composés organiques volatils non méthaniques (COVNM),61000,kg/an
051.01157,AMPHASTAR FRANCE PHARMACEUTICALS,2010,Air,Hydrochlorofluorocarbures (HCFC),77.7,kg/an
051.01176,SAVERGLASS,2010,Air,Arsenic et composés (exprimés en tant que As),57.8,kg/an
051.01176,SAVERGLASS,2010,Air,Nickel et composés (exprimés en tant que Ni),52.6,kg/an
051.01176,SAVERGLASS,2010,Air,Oxydes de soufre (SOx/SO2),214000,kg/an
051.01176,SAVERGLASS,2010,Air,Oxydes d'azote (NOx/NO2),127000,kg/an
051.01176,SAVERGLASS,2010,Air,Vanadium et ses composés,184,kg/an
051.01176,SAVERGLASS,2010,Air,CO2 Total d'origine non biomasse uniquement,59000000,kg/an
051.01176,SAVERGLASS,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),59000000,kg/an
051.01189,BIGARD,2010,Eau (indirect),Demande biologique en oxygène (DBO5),48500,kg/an
051.01211,Station de stockage souterrain de GOURNAY-sur-ARONDE,2010,Air,Méthane (CH4),133000,kg/an
051.01211,Station de stockage souterrain de GOURNAY-sur-ARONDE,2010,Air,CO2 Total d'origine non biomasse uniquement,15200000,kg/an
051.01211,Station de stockage souterrain de GOURNAY-sur-ARONDE,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),15200000,kg/an
051.01274,ALKOR DRAKA,2010,Air,Di(2-éthylhexyle)phtalate (DEHP),123,kg/an
051.01338,PLACOPLATRE,2010,Air,Composés organiques volatils non méthaniques (COVNM),268000,kg/an
051.01361,Akzo Nobel Decorative Paints France SA,2010,Air,Composés organiques volatils non méthaniques (COVNM),70200,kg/an
051.01363,ArcelorMittal Atlantique et Lorraine,2010,Air,Composés organiques volatils non méthaniques (COVNM),287000,kg/an
051.01363,ArcelorMittal Atlantique et Lorraine,2010,Air,CO2 Total d'origine non biomasse uniquement,54800000,kg/an
051.01363,ArcelorMittal Atlantique et Lorraine,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),54800000,kg/an
051.01367,CSDU de MOULIN SOUS TOUVENT,2010,Air,Méthane (CH4),689000,kg/an
051.01367,CSDU de MOULIN SOUS TOUVENT,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),10700000,kg/an
051.01367,CSDU de MOULIN SOUS TOUVENT,2010,Air,CO2 Total d'origine biomasse uniquement,10700000,kg/an
051.01410,Chauffage urbain de Nogent sur Oise,2010,Air,CO2 Total d'origine non biomasse uniquement,19000000,kg/an
051.01410,Chauffage urbain de Nogent sur Oise,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),19000000,kg/an
051.01439,AUTONEUM France SASU,2010,Air,Acide cyanhydrique (HCN),2360,kg/an
051.01439,AUTONEUM France SASU,2010,Air,Aldéhyde formique (formaldéhyde),12600,kg/an
051.01439,AUTONEUM France SASU,2010,Air,Phénols (en tant que C total),1720,kg/an
051.01507,Synthos Ribécourt,2010,Air,Composés organiques volatils non méthaniques (COVNM),124000,kg/an
051.01524,EJ Picardie,2010,Air,Cadmium et composés (exprimés en tant que Cd),18.9,kg/an
051.01524,EJ Picardie,2010,Air,CO2 Total d'origine non biomasse uniquement,39600000,kg/an
051.01524,EJ Picardie,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),39600000,kg/an
051.01525,HEMPEL PEINTURES FRANCE,2010,Air,Composés organiques volatils non méthaniques (COVNM),110000,kg/an
051.01542,REVOCOAT France SAS,2010,Air,Composés organiques volatils non méthaniques (COVNM),40800,kg/an
051.01555,NORCHIM,2010,Air,"Dichlorométhane (DCM, chlorure de méthylène)",3970,kg/an
051.01565,ISDND SPAT SAINT MAXIMIN,2010,Air,Méthane (CH4),841000,kg/an
051.01565,ISDND SPAT SAINT MAXIMIN,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),10600000,kg/an
051.01565,ISDND SPAT SAINT MAXIMIN,2010,Air,CO2 Total d'origine biomasse uniquement,10600000,kg/an
051.01565,ISDND SPAT SAINT MAXIMIN,2010,Eau (indirect),Ammoniac (NH3),1260,kg/an
051.01610,SAINT GOBAIN GLASS FRANCE,2010,Air,Oxydes de soufre (SOx/SO2),214000,kg/an
051.01610,SAINT GOBAIN GLASS FRANCE,2010,Air,Oxydes d'azote (NOx/NO2),501000,kg/an
051.01610,SAINT GOBAIN GLASS FRANCE,2010,Air,CO2 Total d'origine non biomasse uniquement,89800000,kg/an
051.01610,SAINT GOBAIN GLASS FRANCE,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),89800000,kg/an
051.01636,PLASTIC OMNIUM AUTO INERGY FRANCE,2010,Air,Hydroflurocarbures (HFC),113,kg/an
051.01637,OLEON,2010,Air,Composés organiques volatils non méthaniques (COVNM),184000,kg/an
051.01637,OLEON,2010,Air,CO2 Total d'origine non biomasse uniquement,27000000,kg/an
051.01637,OLEON,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),27000000,kg/an
051.01657,SITA OISE - site de Villeneuve sur Verberie,2010,Air,Méthane (CH4),951000,kg/an
051.01657,SITA OISE - site de Villeneuve sur Verberie,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),13500000,kg/an
051.01657,SITA OISE - site de Villeneuve sur Verberie,2010,Air,CO2 Total d'origine biomasse uniquement,13500000,kg/an
051.01668,ARKEMA,2010,Air,Composés organiques volatils non méthaniques (COVNM),60300,kg/an
051.01694,Verescence Somme,2010,Air,Composés organiques volatils non méthaniques (COVNM),46000,kg/an
051.01699,Lactinov Abbeville,2010,Eau (indirect),Demande biologique en oxygène (DBO5),197000,kg/an
051.01699,Lactinov Abbeville,2010,Eau (indirect),Demande chimique en oxygène (DCO),346000,kg/an
051.01699,Lactinov Abbeville,2010,Eau (indirect),Phosphore total,5110,kg/an
051.01758,Eurosérum,2010,Eau (indirect),Demande biologique en oxygène (DBO5),144000,kg/an
051.01758,Eurosérum,2010,Eau (indirect),Demande chimique en oxygène (DCO),276000,kg/an
051.01812,Chaufferie de la Zup d'Etouvie,2010,Air,CO2 Total d'origine non biomasse uniquement,18100000,kg/an
051.01812,Chaufferie de la Zup d'Etouvie,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),18100000,kg/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,2010,Air,Hydroflurocarbures (HFC),966,kg/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,2010,Air,CO2 Total d'origine non biomasse uniquement,42600000,kg/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),42600000,kg/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,2010,Eau (direct),Demande chimique en oxygène (DCO),330000,kg/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,2010,Sol,Chrome et composés (exprimés en tant que Cr),97,kg/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,2010,Sol,Cuivre et composés (exprimés en tant que Cu),141,kg/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,2010,Sol,Nickel et composés (exprimés en tant que Ni),57,kg/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,2010,Sol,Plomb et composés (exprimés en tant que Pb),55,kg/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,2010,Sol,Zinc et composés (exprimés en tant que Zn),358,kg/an
051.01900,Chaufferie de l'OPAC du nord : Le Pigeonnier,2010,Air,CO2 Total d'origine non biomasse uniquement,18800000,kg/an
051.01900,Chaufferie de l'OPAC du nord : Le Pigeonnier,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),18800000,kg/an
051.01904,Procter et Gamble Amiens SAS,2010,Air,CO2 Total d'origine non biomasse uniquement,15600000,kg/an
051.01904,Procter et Gamble Amiens SAS,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),15600000,kg/an
051.01927,USINE AMIENS NORD (GOODYEAR),2010,Air,Composés organiques volatils non méthaniques (COVNM),32000,kg/an
051.02027,SECODE,2010,Air,Méthane (CH4),660000,kg/an
051.02065,LUNOR DISTRIBUTION,2010,Sol,Phosphore total,10700,kg/an
