Identifiant,Nom_Etablissement,Annee_Emission,Milieu,Polluant,quantite,unite
065.03273,VALENE,2013,Air,CO2 Total d'origine biomasse uniquement,28700000,kg/an
065.06508,chaufferie nord,2013,Air,CO2 Total d'origine non biomasse uniquement,10700000,kg/an
065.06508,chaufferie nord,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),10700000,kg/an
069.00014,EDF GUYANE KOUROU,2013,Air,CO2 Total d'origine non biomasse uniquement,17100000,kg/an
069.00014,EDF GUYANE KOUROU,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),17100000,kg/an
072.04429,Martell Gatebourse- Vigerie,2013,Air,Composés organiques volatils non méthaniques (COVNM),55500,kg/an
100.00242,HYDRO EXTRUSION LUCE/CHATEAUROUX,2013,Eau (direct),Cadmium et composés (exprimés en tant que Cd),1.14,kg/an
53083290,CORNAIRE Stéphane,2013,Air,Ammoniac (NH3),11300,kg/an
579.00513,GALLIANCE INDUSTRIE SEVRIENNE,2013,Eau (indirect),Azote total,74600,kg/an
579.00513,GALLIANCE INDUSTRIE SEVRIENNE,2013,Eau (indirect),Demande biologique en oxygène (DBO5),740000,kg/an
579.00513,GALLIANCE INDUSTRIE SEVRIENNE,2013,Eau (indirect),Demande chimique en oxygène (DCO),1480000,kg/an
579.00513,GALLIANCE INDUSTRIE SEVRIENNE,2013,Eau (indirect),Matières en suspension (MES),726000,kg/an
579.00513,GALLIANCE INDUSTRIE SEVRIENNE,2013,Eau (indirect),Phosphore total,8010,kg/an
75350005,CHOICE GENETICS FRANCE,2013,Air,Ammoniac (NH3),16400,kg/an
771.27001,UDEP du SITEAM (MACON),2013,Eau (direct),Cadmium et composés (exprimés en tant que Cd),4.74,kg/an
771.27001,UDEP du SITEAM (MACON),2013,Eau (direct),Zinc et composés (exprimés en tant que Zn),227,kg/an
771.27001,UDEP du SITEAM (MACON),2013,Sol,Cuivre et composés (exprimés en tant que Cu),243,kg/an
771.27001,UDEP du SITEAM (MACON),2013,Sol,Manganèse et composés (exprimés en tant que Mn),7770,kg/an
771.27001,UDEP du SITEAM (MACON),2013,Sol,Nickel et composés (exprimés en tant que Ni),23,kg/an
771.27001,UDEP du SITEAM (MACON),2013,Sol,Phosphore total,38400,kg/an
771.27001,UDEP du SITEAM (MACON),2013,Sol,Plomb et composés (exprimés en tant que Pb),80,kg/an
771.27001,UDEP du SITEAM (MACON),2013,Sol,Zinc et composés (exprimés en tant que Zn),434,kg/an
062.01749,TOTAL PETROCHEMICALS France,2013,Eau (indirect),Fluorures (en tant que F total),4320,kg/an
063.01775,ISDND La Coutume,2013,Air,Méthane (CH4),113000,kg/an
100.00313,HUTCHINSON PAULSTRA,2013,Eau (direct),Nickel et composés (exprimés en tant que Ni),37.3,kg/an
16338027,S.A.S Elvaporcs,2013,Air,Ammoniac (NH3),16500,kg/an
25056200,SBA Société Bisontine d'Abattage,2013,Eau (indirect),Demande biologique en oxygène (DBO5),80900,kg/an
25056200,SBA Société Bisontine d'Abattage,2013,Eau (indirect),Demande chimique en oxygène (DCO),164000,kg/an
583.00030,Hypermarché Géant Casino Fréjus,2013,Air,Hydrochlorofluorocarbures (HCFC),3,kg/an
583.00030,Hypermarché Géant Casino Fréjus,2013,Air,Hydroflurocarbures (HFC),315,kg/an
061.02031,ARCELORMITTAL,2013,Air,Chlore et composés inorganiques (en tant que HCl),30500,kg/an
061.02031,ARCELORMITTAL,2013,Air,Plomb et composés (exprimés en tant que Pb),525,kg/an
061.02031,ARCELORMITTAL,2013,Air,Zinc et composés (exprimés en tant que Zn),213,kg/an
061.02031,ARCELORMITTAL,2013,Eau (direct),Plomb et composés (exprimés en tant que Pb),99,kg/an
061.02031,ARCELORMITTAL,2013,Eau (direct),Zinc et composés (exprimés en tant que Zn),278,kg/an
062.01759,ARKEMA,2013,Air,Composés organiques volatils non méthaniques (COVNM),276000,kg/an
062.01759,ARKEMA,2013,Air,CO2 Total d'origine non biomasse uniquement,148000000,kg/an
062.01759,ARKEMA,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),148000000,kg/an
062.01759,ARKEMA,2013,Eau (direct),Cadmium et composés (exprimés en tant que Cd),2.1,kg/an
062.01759,ARKEMA,2013,Eau (direct),Chloroforme (trichlorométhane),12.2,kg/an
062.01759,ARKEMA,2013,Eau (direct),Cuivre et composés (exprimés en tant que Cu),51,kg/an
062.01759,ARKEMA,2013,Eau (direct),Fer et composés (exprimés en tant que Fe),5880,kg/an
062.01759,ARKEMA,2013,Eau (direct),Manganèse et composés (exprimés en tant que Mn),1120,kg/an
062.01759,ARKEMA,2013,Eau (direct),Mercure et composés (exprimés en tant que Hg),1.1,kg/an
062.01759,ARKEMA,2013,Eau (direct),Nickel et composés (exprimés en tant que Ni),66,kg/an
062.01759,ARKEMA,2013,Eau (direct),Zinc et composés (exprimés en tant que Zn),880,kg/an
063.01804,DECOTEC,2013,Air,Composés organiques volatils non méthaniques (COVNM),41400,kg/an
065.03288,TOTAL RAFFINAGE FRANCE,2013,Air,Composés organiques volatils non méthaniques (COVNM),47400,kg/an
065.06514,IVRY PARIS XIII,2013,Air,Antimoine et composés (exprimés en tant que Sb),11,kg/an
065.06514,IVRY PARIS XIII,2013,Air,Oxydes d'azote (NOx/NO2),180000,kg/an
065.06514,IVRY PARIS XIII,2013,Air,Zinc et composés (exprimés en tant que Zn),447,kg/an
065.06514,IVRY PARIS XIII,2013,Air,CO2 Total d'origine non biomasse uniquement,248000000,kg/an
065.06514,IVRY PARIS XIII,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),578000000,kg/an
065.06514,IVRY PARIS XIII,2013,Air,CO2 Total d'origine biomasse uniquement,330000000,kg/an
065.06514,IVRY PARIS XIII,2013,Eau (indirect),Di(2-éthylhexyle)phtalate (DEHP),1.42,kg/an
065.06514,IVRY PARIS XIII,2013,Eau (direct),Zinc et composés (exprimés en tant que Zn),1140,kg/an
058.00540,DA Alizay,2013,Air,Dioxines et furanes (PCDD + PCDF) (exprimés en iTeq),0.0002,kg/an
058.00540,DA Alizay,2013,Air,Oxydes d'azote (NOx/NO2),141000,kg/an
058.00540,DA Alizay,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),89600000,kg/an
058.00540,DA Alizay,2013,Air,CO2 Total d'origine biomasse uniquement,89600000,kg/an
058.00540,DA Alizay,2013,Sol,Cadmium et composés (exprimés en tant que Cd),26,kg/an
058.00540,DA Alizay,2013,Sol,Chrome et composés (exprimés en tant que Cr),223,kg/an
058.00540,DA Alizay,2013,Sol,Cuivre et composés (exprimés en tant que Cu),540,kg/an
058.00540,DA Alizay,2013,Sol,Nickel et composés (exprimés en tant que Ni),105,kg/an
058.00540,DA Alizay,2013,Sol,Phosphore total,42100,kg/an
058.00540,DA Alizay,2013,Sol,Plomb et composés (exprimés en tant que Pb),1540,kg/an
058.00540,DA Alizay,2013,Sol,Zinc et composés (exprimés en tant que Zn),5010,kg/an
059.00825,chaufferie des Mesnils Pasteur,2013,Air,CO2 Total d'origine non biomasse uniquement,13900000,kg/an
059.00825,chaufferie des Mesnils Pasteur,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),25600000,kg/an
059.00825,chaufferie des Mesnils Pasteur,2013,Air,CO2 Total d'origine biomasse uniquement,11700000,kg/an
061.02939,AMCOR FLEXIBLE FROGES,2013,Air,Composés organiques volatils non méthaniques (COVNM),446000,kg/an
063.01894,M LEGO,2013,Air,Zinc et composés (exprimés en tant que Zn),245,kg/an
064.01022,C.I.F.C.,2013,Air,Monoxyde de carbone (CO),1090000,kg/an
064.01022,C.I.F.C.,2013,Air,CO2 Total d'origine non biomasse uniquement,207000000,kg/an
064.01022,C.I.F.C.,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),207000000,kg/an
065.03289,Ciments Calcia usine de Gargenville,2013,Air,Ammoniac (NH3),15300,kg/an
065.03289,Ciments Calcia usine de Gargenville,2013,Air,Oxydes d'azote (NOx/NO2),525000,kg/an
065.03289,Ciments Calcia usine de Gargenville,2013,Air,CO2 Total d'origine non biomasse uniquement,335000000,kg/an
065.03289,Ciments Calcia usine de Gargenville,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),347000000,kg/an
065.03289,Ciments Calcia usine de Gargenville,2013,Air,CO2 Total d'origine biomasse uniquement,11900000,kg/an
070.00949,Specitubes,2013,Air,"Dichlorométhane (DCM, chlorure de méthylène)",206000,kg/an
070.03917,AUCHAN ARRAS,2013,Air,Hydroflurocarbures (HFC),190,kg/an
072.04479,ORECO,2013,Air,Composés organiques volatils non méthaniques (COVNM),646000,kg/an
100.00316,LABORATOIRES EXPANSCIENCE,2013,Air,"1,2-dichloroéthane (DCE - chlorure d'éthylène)",2100,kg/an
100.04585,SWISS KRONO,2013,Air,Aldéhyde formique (formaldéhyde),11100,kg/an
100.04585,SWISS KRONO,2013,Air,Composés organiques volatils non méthaniques (COVNM),727000,kg/an
100.04585,SWISS KRONO,2013,Air,Oxydes d'azote (NOx/NO2),376000,kg/an
100.04585,SWISS KRONO,2013,Air,Poussières totales,247000,kg/an
100.04585,SWISS KRONO,2013,Air,CO2 Total d'origine non biomasse uniquement,54400000,kg/an
100.04585,SWISS KRONO,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),54400000,kg/an
53127450,GAEC DEROUET,2013,Air,Ammoniac (NH3),11000,kg/an
75350020,SCEA LA REVERDIAIS,2013,Air,Ammoniac (NH3),13400,kg/an
772.18116,STEP - LE MANS - La Chauvinière,2013,Eau (direct),Azote total,167000,kg/an
772.18116,STEP - LE MANS - La Chauvinière,2013,Eau (direct),Cadmium et composés (exprimés en tant que Cd),16.9,kg/an
772.18116,STEP - LE MANS - La Chauvinière,2013,Eau (direct),Carbone organique total (en tant que C total ou DCO/3),323000,kg/an
772.18116,STEP - LE MANS - La Chauvinière,2013,Eau (direct),Composés organohalogénés (exprimés en tant que AOX),2060,kg/an
772.18116,STEP - LE MANS - La Chauvinière,2013,Eau (direct),Cuivre et composés (exprimés en tant que Cu),169,kg/an
772.18116,STEP - LE MANS - La Chauvinière,2013,Eau (direct),Demande biologique en oxygène (DBO5),194000,kg/an
772.18116,STEP - LE MANS - La Chauvinière,2013,Eau (direct),Demande chimique en oxygène (DCO),968000,kg/an
772.18116,STEP - LE MANS - La Chauvinière,2013,Eau (direct),Fer et composés (exprimés en tant que Fe),13700,kg/an
772.18116,STEP - LE MANS - La Chauvinière,2013,Eau (direct),Manganèse et composés (exprimés en tant que Mn),1010,kg/an
772.18116,STEP - LE MANS - La Chauvinière,2013,Eau (direct),Phosphore total,8090,kg/an
772.18116,STEP - LE MANS - La Chauvinière,2013,Eau (direct),Plomb et composés (exprimés en tant que Pb),60.6,kg/an
772.18116,STEP - LE MANS - La Chauvinière,2013,Eau (direct),Zinc et composés (exprimés en tant que Zn),1650,kg/an
772.18116,STEP - LE MANS - La Chauvinière,2013,Eau (direct),Biphényles polychlorés (PCB),0.189,kg/an
061.03875,TEINTURES IMPRESSIONS DE LYON,2013,Eau (indirect),Azote total,67700,kg/an
061.03875,TEINTURES IMPRESSIONS DE LYON,2013,Eau (indirect),Demande biologique en oxygène (DBO5),51500,kg/an
061.03875,TEINTURES IMPRESSIONS DE LYON,2013,Eau (indirect),Demande chimique en oxygène (DCO),218000,kg/an
061.03875,TEINTURES IMPRESSIONS DE LYON,2013,Eau (indirect),Nonylphénols et éthoxylates de nonylphénol (NP/NPE),2.19,kg/an
063.01913,NTN Transmissions Europe,2013,Air,Hydroflurocarbures (HFC),113,kg/an
065.06515,CPCU - CENTRALE D'IVRY,2013,Air,CO2 Total d'origine non biomasse uniquement,23200000,kg/an
065.06515,CPCU - CENTRALE D'IVRY,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),23200000,kg/an
069.00025,ARIANESPACE-KOUROU/ELA,2013,Air,Hydrochlorofluorocarbures (HCFC),533,kg/an
069.00025,ARIANESPACE-KOUROU/ELA,2013,Air,Hydroflurocarbures (HFC),317,kg/an
070.03941,BIOGIE,2013,Air,CO2 Total d'origine non biomasse uniquement,24500000,kg/an
070.03941,BIOGIE,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),56900000,kg/an
070.03941,BIOGIE,2013,Air,CO2 Total d'origine biomasse uniquement,32400000,kg/an
072.04566,DISTILLERIE MICHEL BOINAUD,2013,Air,Composés organiques volatils non méthaniques (COVNM),86800,kg/an
100.00419,SUPERTAPE FRANCE,2013,Air,Composés organiques volatils non méthaniques (COVNM),83200,kg/an
164.00034,ETABLISSEMENT CANARD SA,2013,Air,Composés organiques volatils non méthaniques (COVNM),34500,kg/an
061.03879,Usine d'incinération,2013,Air,CO2 Total d'origine non biomasse uniquement,30100000,kg/an
061.03879,Usine d'incinération,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),69900000,kg/an
061.03879,Usine d'incinération,2013,Air,CO2 Total d'origine biomasse uniquement,39800000,kg/an
062.01795,ALTUGLAS Usine de Saint AVOLD,2013,Air,Hydroflurocarbures (HFC),699,kg/an
063.01945,MARIE Surgelés usine de CHACE,2013,Eau (indirect),Demande biologique en oxygène (DBO5),77200,kg/an
065.03296,Centre de Stockage de Déchets Ultimes de Guitrancourt,2013,Air,Méthane (CH4),548000,kg/an
065.06520,BIO SPRINGER,2013,Air,Hydrochlorofluorocarbures (HCFC),66.5,kg/an
065.06520,BIO SPRINGER,2013,Air,CO2 Total d'origine non biomasse uniquement,45900000,kg/an
065.06520,BIO SPRINGER,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),45900000,kg/an
065.06520,BIO SPRINGER,2013,Eau (indirect),Azote total,236000,kg/an
065.06520,BIO SPRINGER,2013,Eau (indirect),Demande biologique en oxygène (DBO5),1730000,kg/an
065.06520,BIO SPRINGER,2013,Eau (indirect),Demande chimique en oxygène (DCO),3120000,kg/an
065.06520,BIO SPRINGER,2013,Eau (indirect),Matières en suspension (MES),1110000,kg/an
065.06520,BIO SPRINGER,2013,Eau (indirect),Phosphore total,30100,kg/an
069.00028,REGULUS,2013,Air,Chlore et composés inorganiques (en tant que HCl),52900,kg/an
069.00028,REGULUS,2013,Air,Hydrochlorofluorocarbures (HCFC),21.8,kg/an
53151161,SCEA du gravier,2013,Air,Ammoniac (NH3),13800,kg/an
585.03373,earl maruvol,2013,Air,Ammoniac (NH3),13100,kg/an
754.35775,Station du Grand Nancy située à MAXEVILLE,2013,Eau (direct),Aluminium et composés (exprimés en tant que Al),3010,kg/an
754.35775,Station du Grand Nancy située à MAXEVILLE,2013,Eau (direct),Azote total,239000,kg/an
754.35775,Station du Grand Nancy située à MAXEVILLE,2013,Eau (direct),Carbone organique total (en tant que C total ou DCO/3),355000,kg/an
754.35775,Station du Grand Nancy située à MAXEVILLE,2013,Eau (direct),Chlorures (en tant que Cl total),6030000,kg/an
754.35775,Station du Grand Nancy située à MAXEVILLE,2013,Eau (direct),Composés organohalogénés (exprimés en tant que AOX),15200,kg/an
754.35775,Station du Grand Nancy située à MAXEVILLE,2013,Eau (direct),Demande biologique en oxygène (DBO5),246000,kg/an
754.35775,Station du Grand Nancy située à MAXEVILLE,2013,Eau (direct),Demande chimique en oxygène (DCO),975000,kg/an
754.35775,Station du Grand Nancy située à MAXEVILLE,2013,Eau (direct),Fer et composés (exprimés en tant que Fe),96000,kg/an
754.35775,Station du Grand Nancy située à MAXEVILLE,2013,Eau (direct),Fluorures (en tant que F total),5550,kg/an
754.35775,Station du Grand Nancy située à MAXEVILLE,2013,Eau (direct),Manganèse et composés (exprimés en tant que Mn),2850,kg/an
754.35775,Station du Grand Nancy située à MAXEVILLE,2013,Eau (direct),Matières en suspension (MES),488000,kg/an
754.35775,Station du Grand Nancy située à MAXEVILLE,2013,Eau (direct),Phosphore total,23600,kg/an
754.35775,Station du Grand Nancy située à MAXEVILLE,2013,Eau (direct),Plomb et composés (exprimés en tant que Pb),76,kg/an
754.35775,Station du Grand Nancy située à MAXEVILLE,2013,Eau (direct),Sulfates,2850000,kg/an
754.35775,Station du Grand Nancy située à MAXEVILLE,2013,Eau (direct),Zinc et composés (exprimés en tant que Zn),2750,kg/an
754.35775,Station du Grand Nancy située à MAXEVILLE,2013,Sol,Azote total,61200,kg/an
754.35775,Station du Grand Nancy située à MAXEVILLE,2013,Sol,Chrome et composés (exprimés en tant que Cr),50.3,kg/an
754.35775,Station du Grand Nancy située à MAXEVILLE,2013,Sol,Cuivre et composés (exprimés en tant que Cu),380,kg/an
754.35775,Station du Grand Nancy située à MAXEVILLE,2013,Sol,Fer et composés (exprimés en tant que Fe),17700,kg/an
754.35775,Station du Grand Nancy située à MAXEVILLE,2013,Sol,Mercure et composés (exprimés en tant que Hg),1.83,kg/an
754.35775,Station du Grand Nancy située à MAXEVILLE,2013,Sol,Nickel et composés (exprimés en tant que Ni),28.1,kg/an
062.01804,COMPAGNIE DES CRISTALLERIES DE SAINT-LOUIS,2013,Eau (direct),Plomb et composés (exprimés en tant que Pb),200,kg/an
063.02096,VALNANTAIS branche légumes de TERRENA,2013,Air,Hydrochlorofluorocarbures (HCFC),265,kg/an
064.01027,DEPOTS PETROLIERS DE FOS SA,2013,Air,Composés organiques volatils non méthaniques (COVNM),71800,kg/an
070.00951,SOTRENOR,2013,Air,Mercure et composés (exprimés en tant que Hg),14.6,kg/an
072.04569,SAS DISTILLERIE TESSENDIER & Fils,2013,Air,Composés organiques volatils non méthaniques (COVNM),105000,kg/an
100.00434,Labortoires Sophartex,2013,Air,Composés organiques volatils non méthaniques (COVNM),34200,kg/an
164.00309,TRADIVAL,2013,Sol,Fer et composés (exprimés en tant que Fe),18000,kg/an
53208000,Herissiere volaille,2013,Air,Ammoniac (NH3),13000,kg/an
754.35775,Station du Grand Nancy située à MAXEVILLE,2013,Sol,Phosphore total,26200,kg/an
754.35775,Station du Grand Nancy située à MAXEVILLE,2013,Sol,Plomb et composés (exprimés en tant que Pb),167,kg/an
754.35775,Station du Grand Nancy située à MAXEVILLE,2013,Sol,Zinc et composés (exprimés en tant que Zn),1140,kg/an
754.35775,Station du Grand Nancy située à MAXEVILLE,2013,Sol,Biphényles polychlorés (PCB),0.2,kg/an
773.06501,UDEP - Chambéry,2013,Eau (direct),Azote total,211000,kg/an
773.06501,UDEP - Chambéry,2013,Eau (direct),Cadmium et composés (exprimés en tant que Cd),1.7,kg/an
773.06501,UDEP - Chambéry,2013,Eau (direct),Chrome et composés (exprimés en tant que Cr),111,kg/an
773.06501,UDEP - Chambéry,2013,Eau (direct),Cobalt et composés (exprimés en tant que Co),61,kg/an
773.06501,UDEP - Chambéry,2013,Eau (direct),Cuivre et composés (exprimés en tant que Cu),160,kg/an
773.06501,UDEP - Chambéry,2013,Eau (direct),Demande biologique en oxygène (DBO5),188000,kg/an
773.06501,UDEP - Chambéry,2013,Eau (direct),Demande chimique en oxygène (DCO),677000,kg/an
773.06501,UDEP - Chambéry,2013,Eau (direct),Fer et composés (exprimés en tant que Fe),5060,kg/an
773.06501,UDEP - Chambéry,2013,Eau (direct),Manganèse et composés (exprimés en tant que Mn),598,kg/an
773.06501,UDEP - Chambéry,2013,Eau (direct),Nickel et composés (exprimés en tant que Ni),241,kg/an
773.06501,UDEP - Chambéry,2013,Eau (direct),Octylphénols et éthoxylates d'octylphénol,2.4,kg/an
773.06501,UDEP - Chambéry,2013,Eau (direct),Phosphore total,13400,kg/an
773.06501,UDEP - Chambéry,2013,Eau (direct),Plomb et composés (exprimés en tant que Pb),122,kg/an
773.06501,UDEP - Chambéry,2013,Eau (direct),Zinc et composés (exprimés en tant que Zn),586,kg/an
773.06501,UDEP - Chambéry,2013,Eau (direct),Sulfonate de perfluorooctane (SPFO),0.35,kg/an
061.03908,Grid Solutions (GE),2013,Air,Hexafluorure de soufre (SF6),1120,kg/an
064.01029,Raffinerie ESSO,2013,Air,Benzène,6080,kg/an
064.01029,Raffinerie ESSO,2013,Air,Chrome et composés (exprimés en tant que Cr),119,kg/an
064.01029,Raffinerie ESSO,2013,Air,Composés organiques volatils non méthaniques (COVNM),549000,kg/an
064.01029,Raffinerie ESSO,2013,Air,Nickel et composés (exprimés en tant que Ni),56.3,kg/an
064.01029,Raffinerie ESSO,2013,Air,Oxydes de soufre (SOx/SO2),2040000,kg/an
064.01029,Raffinerie ESSO,2013,Air,Oxydes d'azote (NOx/NO2),722000,kg/an
064.01029,Raffinerie ESSO,2013,Air,Protoxyde d'azote (N2O),13500,kg/an
064.01029,Raffinerie ESSO,2013,Air,Vanadium et ses composés,41.4,kg/an
064.01029,Raffinerie ESSO,2013,Air,CO2 Total d'origine non biomasse uniquement,750000000,kg/an
064.01029,Raffinerie ESSO,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),750000000,kg/an
064.01029,Raffinerie ESSO,2013,Eau (direct),Arsenic et composés (exprimés en tant que As),15,kg/an
064.01029,Raffinerie ESSO,2013,Eau (direct),Phénols (en tant que C total),72,kg/an
064.01029,Raffinerie ESSO,2013,Eau (direct),Zinc et composés (exprimés en tant que Zn),515,kg/an
065.06525,Air France Industries,2013,Air,Composés organiques volatils non méthaniques (COVNM),38700,kg/an
065.06525,Air France Industries,2013,Eau (indirect),Phénols (en tant que C total),64.1,kg/an
072.05082,Lysipack SAS,2013,Air,Composés organiques volatils non méthaniques (COVNM),114000,kg/an
100.04854,Société BRANCHER KINGSWOOD,2013,Air,Composés organiques volatils non méthaniques (COVNM),39600,kg/an
164.00362,ISDND de Cusset,2013,Air,Méthane (CH4),247000,kg/an
164.00362,ISDND de Cusset,2013,Eau (indirect),Arsenic et composés (exprimés en tant que As),7.01,kg/an
53222050,EARL DU BOIS GIGANT,2013,Air,Ammoniac (NH3),13400,kg/an
587.00089,SOBEVIA,2013,Air,Hydrochlorofluorocarbures (HCFC),67,kg/an
75400056,SAS HUBBARD,2013,Air,Ammoniac (NH3),60000,kg/an
